Id,SurveyId,HAEntityId,ComputerType,VendorId,VendorName,InUse,NofComputers,Planned,HowManyPlanned,OperatingSystem
207560,56336,861662,Laptops,790,DELL EMC,True,8.0,False,,WINDOWS XP
207569,56338,861681,Thin Clients,790,DELL EMC,True,71.0,False,,WINDOWS 7
207541,56333,861586,Desktops,790,DELL EMC,True,1400.0,False,,WINDOWS XP
207550,56334,861602,Thin Clients,790,DELL EMC,True,547.0,False,,WINDOWS XP
211046,56419,874212,Desktops,790,DELL EMC,True,500.0,False,,WINDOWS XP
211047,56419,874212,Laptops,790,DELL EMC,True,25.0,False,,WINDOWS XP
207596,56417,862084,Desktops,790,DELL EMC,True,6300.0,False,,Not Reported
207597,56417,862084,Laptops,790,DELL EMC,True,900.0,False,,Not Reported
207598,56417,862084,Desktops,790,DELL EMC,False,,True,800.0,Not Reported
207599,56417,862084,Laptops,790,DELL EMC,False,,True,50.0,Not Reported
207600,56417,862084,PC Blades,790,DELL EMC,True,,False,,WINDOWS 2008
207605,56419,862119,Desktops,790,DELL EMC,True,10000.0,False,,WINDOWS XP
207606,56419,862119,Laptops,790,DELL EMC,True,1200.0,False,,WINDOWS XP
207607,56419,862119,Thin Clients,790,DELL EMC,True,30.0,False,,WINDOWS XP
207608,56419,862120,Desktops,790,DELL EMC,True,,False,,WINDOWS XP
207609,56419,862120,Laptops,790,DELL EMC,True,,False,,WINDOWS XP
207610,56419,862120,PC Blades,790,DELL EMC,True,20.0,False,,WINDOWS 2008
207611,56419,862120,Desktops,790,DELL EMC,False,,True,200.0,WINDOWS 7
207582,56412,862012,Desktops,790,DELL EMC,True,,False,,Not Reported
207583,56412,862012,Laptops,790,DELL EMC,True,,False,,Not Reported
207717,56422,862295,Desktops,790,DELL EMC,True,,False,,Not Reported
207718,56422,862295,Laptops,790,DELL EMC,True,,False,,Not Reported
207719,56422,862296,Desktops,790,DELL EMC,True,50.0,False,,WINDOWS XP
207726,56422,862300,Desktops,790,DELL EMC,True,30.0,False,,WINDOWS XP
207728,56422,862300,Laptops,790,DELL EMC,True,4.0,False,,WINDOWS XP
207658,56422,862277,Desktops,790,DELL EMC,True,50.0,False,,WINDOWS NT
207721,56422,862296,Laptops,790,DELL EMC,True,10.0,False,,WINDOWS XP
207617,56420,862219,Thin Clients,790,DELL EMC,True,3000.0,False,,CITRIX SYSTEMS
207622,56420,862220,Thin Clients,790,DELL EMC,True,30.0,False,,CITRIX SYSTEMS
207625,56421,862237,Desktops,790,DELL EMC,True,2700.0,False,,WINDOWS 7
207626,56421,862237,Laptops,790,DELL EMC,True,500.0,False,,WINDOWS 7
207635,56422,862270,Laptops,790,DELL EMC,True,20.0,False,,WINDOWS XP
207636,56422,862270,Laptops,790,DELL EMC,False,,True,2.0,WINDOWS XP
207637,56422,862270,Desktops,790,DELL EMC,True,200.0,False,,WINDOWS XP
207638,56422,862270,Desktops,790,DELL EMC,False,,True,50.0,WINDOWS XP
207649,56422,862275,Desktops,790,DELL EMC,True,100.0,False,,WINDOWS XP
207650,56422,862275,Laptops,790,DELL EMC,True,20.0,False,,WINDOWS XP
207390,56285,860734,Laptops,790,DELL EMC,True,5.0,False,,WINDOWS 7
207386,56284,860670,Desktops,790,DELL EMC,True,200.0,False,,Not Reported
207387,56284,860670,Laptops,790,DELL EMC,True,5.0,False,,Not Reported
207393,56286,860738,Desktops,790,DELL EMC,True,80.0,False,,Not Reported
207394,56286,860738,PC Blades,790,DELL EMC,True,2.0,False,,WINDOWS 2003
207396,56287,860741,Desktops,790,DELL EMC,True,10.0,False,,WINDOWS XP
207397,56287,860741,Laptops,790,DELL EMC,True,15.0,False,,WINDOWS XP
207401,56289,860749,Desktops,790,DELL EMC,True,,False,,WINDOWS XP
207362,56283,860662,Desktops,790,DELL EMC,True,500.0,False,,WINDOWS 2003
207363,56283,860662,Laptops,790,DELL EMC,True,50.0,False,,WINDOWS XP
207364,56284,860666,Desktops,790,DELL EMC,True,525.0,False,,WINDOWS XP
207365,56284,860666,Desktops,790,DELL EMC,True,2.0,False,,WINDOWS 2000
207366,56284,860666,Laptops,790,DELL EMC,True,44.0,False,,WINDOWS XP
207357,56282,860657,Desktops,790,DELL EMC,True,,False,,WINDOWS NT
207358,56282,860657,Laptops,790,DELL EMC,True,,False,,WINDOWS XP
207359,56282,860658,Laptops,790,DELL EMC,True,,False,,WINDOWS XP
207370,56284,860667,Desktops,790,DELL EMC,True,5070.0,False,,WINDOWS XP
207371,56284,860667,Laptops,790,DELL EMC,True,827.0,False,,WINDOWS XP
207372,56284,860667,Desktops,790,DELL EMC,True,51.0,False,,WINDOWS 2000
207368,56284,860666,Thin Clients,790,DELL EMC,True,73.0,False,,WINDOWS XP
207376,56284,860667,Thin Clients,790,DELL EMC,True,504.0,False,,WINDOWS XP
207430,56300,860925,Desktops,790,DELL EMC,True,150.0,False,,WINDOWS 2003
207431,56300,860925,Laptops,790,DELL EMC,True,200.0,False,,WINDOWS 2003
207426,56300,860924,Desktops,790,DELL EMC,True,150.0,False,,WINDOWS 2000
207427,56300,860924,Laptops,790,DELL EMC,True,80.0,False,,WINDOWS 2000
207428,56300,860924,PC Blades,790,DELL EMC,True,1.0,False,,WINDOWS 2003
207445,56305,861097,Desktops,790,DELL EMC,True,4200.0,False,,WINDOWS XP
207446,56305,861097,Desktops,790,DELL EMC,False,,True,250.0,WINDOWS XP
207447,56305,861097,Laptops,790,DELL EMC,True,520.0,False,,WINDOWS XP
207448,56305,861097,Laptops,790,DELL EMC,False,,True,150.0,WINDOWS XP
207417,56297,860868,Desktops,790,DELL EMC,True,465.0,False,,WINDOWS XP
207418,56297,860868,Laptops,790,DELL EMC,True,35.0,False,,WINDOWS XP
207405,56292,860759,Desktops,790,DELL EMC,True,68.0,False,,Not Reported
207406,56292,860759,Laptops,790,DELL EMC,True,5.0,False,,Not Reported
207407,56293,860761,Desktops,790,DELL EMC,True,,False,,Not Reported
207399,56288,860745,Laptops,790,DELL EMC,True,10.0,False,,WINDOWS XP
207409,56293,860761,Thin Clients,790,DELL EMC,True,,False,,Z/OS
207410,56294,860846,Desktops,790,DELL EMC,True,,False,,Not Reported
207411,56294,860846,Laptops,790,DELL EMC,True,,False,,Not Reported
207451,56307,861143,Desktops,790,DELL EMC,True,2264.0,False,,Not Reported
207452,56307,861143,Desktops,790,DELL EMC,False,,True,,Not Reported
207453,56307,861143,Laptops,790,DELL EMC,True,,False,,Not Reported
207454,56307,861143,Laptops,790,DELL EMC,False,,True,,Not Reported
207455,56308,861185,Desktops,790,DELL EMC,True,260.0,False,,WINDOWS XP
207456,56308,861185,Laptops,790,DELL EMC,True,20.0,False,,WINDOWS 2003
207461,56309,861193,Thin Clients,790,DELL EMC,True,300.0,False,,LINUX
207462,56310,861237,Desktops,790,DELL EMC,False,,True,200.0,WINDOWS 7
207463,56310,861237,Laptops,790,DELL EMC,False,,True,100.0,WINDOWS 7
207464,56310,861237,Laptops,790,DELL EMC,True,50.0,False,,WINDOWS 7
207465,56310,861237,Desktops,790,DELL EMC,True,2000.0,False,,WINDOWS 7
207466,56310,861237,Thin Clients,790,DELL EMC,True,40.0,False,,WINDOWS 7
207467,56310,861237,Thin Clients,790,DELL EMC,False,,True,100.0,WINDOWS 7
207493,56318,861379,Desktops,790,DELL EMC,True,2500.0,False,,WINDOWS 7
207472,56314,861326,Desktops,790,DELL EMC,True,550.0,False,,WINDOWS XP
207473,56314,861326,Laptops,790,DELL EMC,True,35.0,False,,WINDOWS XP
207480,56316,861347,Desktops,790,DELL EMC,True,1450.0,False,,WINDOWS 7
207481,56316,861347,Laptops,790,DELL EMC,True,200.0,False,,WINDOWS 7
207482,56316,861347,Thin Clients,790,DELL EMC,True,200.0,False,,WINDOWS 7
207484,56317,861372,Desktops,790,DELL EMC,True,200.0,False,,Not Reported
207485,56317,861372,Laptops,790,DELL EMC,True,120.0,False,,WINDOWS 2000
207488,56317,861372,Desktops,790,DELL EMC,False,,True,50.0,WINDOWS XP
207489,56317,861372,Laptops,790,DELL EMC,False,,True,30.0,WINDOWS 2000
207538,56333,861586,Desktops,790,DELL EMC,False,,True,200.0,WINDOWS XP
207539,56333,861586,Laptops,790,DELL EMC,True,225.0,False,,WINDOWS XP
207532,56329,861568,Desktops,790,DELL EMC,True,100.0,False,,WINDOWS 2003
207520,56326,861551,Desktops,790,DELL EMC,True,25.0,False,,WINDOWS 7
207521,56326,861551,Laptops,790,DELL EMC,True,20.0,False,,WINDOWS XP
207522,56326,861551,Desktops,790,DELL EMC,True,175.0,False,,WINDOWS XP
207523,56326,861551,Laptops,790,DELL EMC,True,10.0,False,,WINDOWS 7
207529,56328,861564,Desktops,790,DELL EMC,True,,False,,Not Reported
207500,56319,861400,Desktops,790,DELL EMC,True,26.0,False,,WINDOWS XP
207501,56319,861400,Desktops,790,DELL EMC,True,11615.0,False,,WINDOWS 7
207502,56319,861400,Laptops,790,DELL EMC,True,1241.0,False,,WINDOWS 7
207503,56319,861400,Laptops,790,DELL EMC,True,17.0,False,,WINDOWS 8
207513,56323,861505,Desktops,790,DELL EMC,True,3700.0,False,,WINDOWS XP
207514,56323,861505,Laptops,790,DELL EMC,True,300.0,False,,WINDOWS XP
207515,56324,861520,Desktops,790,DELL EMC,True,100.0,False,,WINDOWS XP
207516,56324,861520,Laptops,790,DELL EMC,True,25.0,False,,WINDOWS XP
212168,56319,861400,Desktops,790,DELL EMC,True,23.0,False,,WINDOWS 8
212169,56319,861400,Desktops,790,DELL EMC,True,154.0,False,,WINDOWS 10
212170,56319,861400,Laptops,790,DELL EMC,True,77.0,False,,WINDOWS 10
207507,56320,861466,Desktops,790,DELL EMC,True,,False,,WINDOWS XP
207508,56320,861466,Laptops,790,DELL EMC,True,,False,,WINDOWS XP
207509,56320,861466,Thin Clients,790,DELL EMC,True,,False,,Not Reported
207510,56322,861473,Desktops,790,DELL EMC,True,500.0,False,,Not Reported
207511,56322,861473,Laptops,790,DELL EMC,True,30.0,False,,Not Reported
206964,56172,859196,Desktops,790,DELL EMC,True,75.0,False,,WINDOWS XP
206965,56172,859196,Laptops,790,DELL EMC,True,4.0,False,,WINDOWS XP
206947,56167,859151,Laptops,790,DELL EMC,True,3.0,False,,WINDOWS 2000
206969,56175,859213,Desktops,790,DELL EMC,True,120.0,False,,WINDOWS 2003
206970,56175,859213,Laptops,790,DELL EMC,True,5.0,False,,WINDOWS XP
206991,56181,859252,Laptops,790,DELL EMC,False,,True,25.0,WINDOWS XP
206995,56184,859269,Desktops,790,DELL EMC,True,50.0,False,,WINDOWS XP
206996,56184,859269,Laptops,790,DELL EMC,True,12.0,False,,WINDOWS XP
206997,56184,859269,Thin Clients,790,DELL EMC,True,50.0,False,,WINDOWS CE
206984,56180,859246,Laptops,790,DELL EMC,True,,False,,WINDOWS XP
206985,56180,859246,Desktops,790,DELL EMC,True,,False,,WINDOWS XP
206987,56181,859252,Desktops,790,DELL EMC,True,50.0,False,,WINDOWS 2000
206999,56185,859273,Desktops,790,DELL EMC,True,10.0,False,,WINDOWS XP
207000,56185,859273,Laptops,790,DELL EMC,True,1.0,False,,WINDOWS XP
207001,56186,859279,Desktops,790,DELL EMC,True,35.0,False,,WINDOWS 2000
207002,56187,859283,Desktops,790,DELL EMC,True,40.0,False,,WINDOWS 2000
207003,56188,859290,Desktops,790,DELL EMC,True,120.0,False,,WINDOWS XP
207018,56192,859317,Desktops,790,DELL EMC,True,21.0,False,,WINDOWS XP
207019,56192,859317,Laptops,790,DELL EMC,False,,True,15.0,WINDOWS XP
207020,56194,859339,Desktops,790,DELL EMC,True,,False,,Not Reported
207021,56194,859339,Laptops,790,DELL EMC,True,,False,,Not Reported
207012,56191,859307,Desktops,790,DELL EMC,True,4.0,False,,WINDOWS XP
207036,56198,859393,Desktops,790,DELL EMC,True,50.0,False,,WINDOWS 7
207006,56189,859298,Desktops,790,DELL EMC,True,60.0,False,,WINDOWS 2000
206902,56155,858868,Desktops,790,DELL EMC,True,2800.0,False,,WINDOWS 7
206903,56155,858868,Laptops,790,DELL EMC,True,285.0,False,,WINDOWS 7
206904,56155,858868,Thin Clients,790,DELL EMC,True,210.0,False,,WINDOWS 7
206905,56156,858911,Desktops,790,DELL EMC,True,15000.0,False,,WINDOWS 7
206906,56156,858911,Laptops,790,DELL EMC,True,3000.0,False,,WINDOWS 7
206879,56145,858746,Desktops,790,DELL EMC,True,250.0,False,,WINDOWS 2003
206880,56145,858746,Laptops,790,DELL EMC,True,10.0,False,,WINDOWS 2003
206881,56146,858761,Desktops,790,DELL EMC,True,600.0,False,,WINDOWS 2003
206867,56144,858711,Laptops,790,DELL EMC,True,1041.0,False,,WINDOWS 7
206871,56144,858712,Laptops,790,DELL EMC,True,1041.0,False,,WINDOWS 7
206886,56149,858774,Desktops,790,DELL EMC,True,10.0,False,,WINDOWS XP
206913,56156,858911,Thin Clients,790,DELL EMC,False,,True,60.0,CITRIX SYSTEMS
206915,56157,858935,Desktops,790,DELL EMC,True,,False,,Not Reported
206916,56157,858935,Laptops,790,DELL EMC,True,,False,,Not Reported
206921,56159,858976,Thin Clients,790,DELL EMC,True,285.0,False,,WINDOWS 7
206923,56160,859014,Desktops,790,DELL EMC,True,40.0,False,,Not Reported
206924,56161,859018,Desktops,790,DELL EMC,True,450.0,False,,WINDOWS XP
206928,56162,859025,Desktops,790,DELL EMC,True,60.0,False,,WINDOWS XP
206929,56162,859025,Laptops,790,DELL EMC,True,10.0,False,,WINDOWS XP
206930,56163,859031,Desktops,790,DELL EMC,True,50.0,False,,WINDOWS XP
206926,56161,859018,Desktops,790,DELL EMC,False,,True,130.0,WINDOWS 7
206945,56167,859151,Desktops,790,DELL EMC,True,125.0,False,,WINDOWS 2000
206949,56167,859152,Desktops,790,DELL EMC,True,,False,,WINDOWS 7
206950,56167,859152,Laptops,790,DELL EMC,True,,False,,WINDOWS 7
206951,56167,859152,PC Blades,790,DELL EMC,True,,False,,WINDOWS 7
206863,56144,858710,Laptops,790,DELL EMC,True,,False,,WINDOWS 7
206854,56141,858677,Thin Clients,790,DELL EMC,False,,True,20.0,WINDOWS 7
206857,56142,858682,Laptops,790,DELL EMC,True,,False,,WINDOWS XP
206848,56141,858677,Thin Clients,790,DELL EMC,True,151.0,False,,Not Reported
206849,56141,858677,Desktops,790,DELL EMC,False,,True,20.0,WINDOWS 7
206850,56141,858677,Laptops,790,DELL EMC,True,25.0,False,,WINDOWS XP
206851,56141,858677,Laptops,790,DELL EMC,False,,True,25.0,WINDOWS 7
206852,56141,858677,Desktops,790,DELL EMC,True,20.0,False,,WINDOWS XP
206754,56140,858281,Desktops,790,DELL EMC,True,,False,,Not Reported
206756,56140,858281,Laptops,790,DELL EMC,True,,False,,Not Reported
206846,56141,858677,Desktops,790,DELL EMC,True,55.0,False,,WINDOWS 7
206818,56135,858555,Desktops,790,DELL EMC,True,350.0,False,,Not Reported
206819,56135,858555,Laptops,790,DELL EMC,True,50.0,False,,Not Reported
206836,56139,858611,Laptops,790,DELL EMC,True,150.0,False,,WINDOWS XP
206837,56139,858611,Desktops,790,DELL EMC,True,2298.0,False,,Not Reported
206838,56139,858611,PC Blades,790,DELL EMC,True,40.0,False,,WINDOWS 2008
206839,56139,858611,Desktops,790,DELL EMC,False,,True,,WINDOWS 7
206840,56139,858611,Laptops,790,DELL EMC,False,,True,25.0,WINDOWS 7
206841,56139,858611,PC Blades,790,DELL EMC,False,,True,3.0,WINDOWS 2008
206842,56139,858611,Thin Clients,790,DELL EMC,False,,True,150.0,Not Reported
206843,56139,858611,Thin Clients,790,DELL EMC,True,350.0,False,,Not Reported
206844,56140,858649,Desktops,790,DELL EMC,True,1500.0,False,,Not Reported
206845,56140,858649,Laptops,790,DELL EMC,True,200.0,False,,Not Reported
206815,56134,858523,Desktops,790,DELL EMC,True,375.0,False,,Not Reported
206816,56134,858523,Laptops,790,DELL EMC,True,20.0,False,,Not Reported
206805,56130,858500,Laptops,790,DELL EMC,True,2.0,False,,WINDOWS 2000
206812,56134,858522,Desktops,790,DELL EMC,True,750.0,False,,Not Reported
206813,56134,858522,Laptops,790,DELL EMC,True,20.0,False,,Not Reported
206800,56129,858491,Laptops,790,DELL EMC,True,4.0,False,,WINDOWS XP
206801,56129,858491,Desktops,790,DELL EMC,True,20.0,False,,WINDOWS XP
206803,56130,858500,Desktops,790,DELL EMC,True,129.0,False,,WINDOWS 2000
206784,56125,858445,Desktops,790,DELL EMC,True,350.0,False,,WINDOWS 2000
206785,56125,858445,Laptops,790,DELL EMC,True,200.0,False,,WINDOWS XP
206786,56125,858445,Desktops,790,DELL EMC,True,300.0,False,,WINDOWS XP
206787,56125,858445,Desktops,790,DELL EMC,False,,True,100.0,WINDOWS XP
206788,56125,858445,Laptops,790,DELL EMC,False,,True,50.0,WINDOWS XP
206789,56126,858451,Desktops,790,DELL EMC,True,,False,,Not Reported
206790,56126,858451,Laptops,790,DELL EMC,True,,False,,Not Reported
215158,56108,891528,Desktops,790,DELL EMC,True,1130.0,False,,WINDOWS XP
215159,56108,891528,Desktops,790,DELL EMC,False,,True,,WINDOWS 2003
215160,56108,891528,Laptops,790,DELL EMC,True,100.0,False,,WINDOWS XP
215161,56108,891528,Laptops,790,DELL EMC,False,,True,10.0,WINDOWS 2003
206757,56117,858303,Desktops,790,DELL EMC,True,,False,,Not Reported
206758,56117,858303,Laptops,790,DELL EMC,True,,False,,Not Reported
206759,56117,858304,Desktops,790,DELL EMC,True,,False,,WINDOWS XP
206760,56117,858304,Desktops,790,DELL EMC,False,,True,10.0,WINDOWS XP
206761,56117,858304,Laptops,790,DELL EMC,True,3.0,False,,WINDOWS XP
206762,56117,858304,Thin Clients,790,DELL EMC,True,40.0,False,,CITRIX SYSTEMS
206763,56117,858304,Thin Clients,790,DELL EMC,False,,True,5.0,CITRIX SYSTEMS
206764,56118,858345,Desktops,790,DELL EMC,True,1500.0,False,,WINDOWS 7
206765,56118,858345,Laptops,790,DELL EMC,True,100.0,False,,WINDOWS 7
206766,56118,858345,Desktops,790,DELL EMC,False,,True,50.0,WINDOWS 7
206767,56118,858345,Laptops,790,DELL EMC,False,,True,10.0,WINDOWS 7
206768,56119,858362,Desktops,790,DELL EMC,True,1260.0,False,,WINDOWS 7
206747,56114,858223,Desktops,790,DELL EMC,True,10.0,False,,WINDOWS XP
206748,56114,858223,Laptops,790,DELL EMC,True,10.0,False,,WINDOWS XP
206770,56119,858362,Thin Clients,790,DELL EMC,True,4.0,False,,WINDOWS XP
206772,56120,858376,Desktops,790,DELL EMC,True,,False,,Not Reported
206773,56120,858378,Desktops,790,DELL EMC,True,,False,,WINDOWS XP
214036,56103,887509,Laptops,790,DELL EMC,True,2.0,False,,WINDOWS 2000
206720,56107,857908,Desktops,790,DELL EMC,True,350.0,False,,WINDOWS XP
206721,56107,857908,Laptops,790,DELL EMC,True,100.0,False,,WINDOWS XP
206722,56107,857908,Laptops,790,DELL EMC,False,,True,20.0,Not Reported
220780,56107,928172,Laptops,790,DELL EMC,True,105.0,False,,WINDOWS 7
220781,56107,928172,Laptops,790,DELL EMC,False,,True,30.0,WINDOWS 7
220782,56107,928172,Desktops,790,DELL EMC,True,,False,,WINDOWS 7
206729,56108,858148,Thin Clients,790,DELL EMC,False,,True,,Not Reported
206730,56108,858148,Thin Clients,790,DELL EMC,True,,False,,Not Reported
215163,56108,891529,Laptops,790,DELL EMC,True,20.0,False,,WINDOWS XP
215164,56108,891529,Desktops,790,DELL EMC,True,200.0,False,,WINDOWS XP
207095,56212,859647,Thin Clients,790,DELL EMC,True,90.0,False,,WINDOWS XP
207096,56212,859647,PC Blades,790,DELL EMC,False,,True,10.0,WINDOWS 2008
210927,56215,859703,Thin Clients,790,DELL EMC,True,,False,,Not Reported
207112,56216,859708,Desktops,790,DELL EMC,True,300.0,False,,WINDOWS 2000
207113,56216,859708,Laptops,790,DELL EMC,True,30.0,False,,WINDOWS 2000
207114,56217,859714,Desktops,790,DELL EMC,True,1000.0,False,,WINDOWS XP
207103,56214,859683,Desktops,790,DELL EMC,True,30.0,False,,WINDOWS 98
207066,56204,859477,Desktops,790,DELL EMC,True,11975.0,False,,WINDOWS 7
207067,56204,859477,Laptops,790,DELL EMC,True,,False,,WINDOWS 7
207082,56209,859607,Desktops,790,DELL EMC,True,,False,,Not Reported
207056,56202,859467,Laptops,790,DELL EMC,True,5.0,False,,Not Reported
207086,56210,859626,Laptops,790,DELL EMC,True,25.0,False,,WINDOWS XP
207091,56211,859638,Thin Clients,790,DELL EMC,True,25.0,False,,WINDOWS 2008
207092,56212,859647,Desktops,790,DELL EMC,True,900.0,False,,WINDOWS XP
207093,56212,859647,Laptops,790,DELL EMC,True,95.0,False,,WINDOWS XP
207058,56203,859471,Desktops,790,DELL EMC,True,350.0,False,,Not Reported
207059,56203,859471,Laptops,790,DELL EMC,True,40.0,False,,Not Reported
207060,56204,859476,Desktops,790,DELL EMC,True,,False,,Not Reported
207061,56204,859476,Laptops,790,DELL EMC,True,,False,,Not Reported
207073,56208,859580,Desktops,790,DELL EMC,True,,False,,Not Reported
207074,56208,859580,Laptops,790,DELL EMC,True,,False,,Not Reported
207054,56202,859467,Desktops,790,DELL EMC,True,,False,,Not Reported
207041,56199,859400,Laptops,790,DELL EMC,True,25.0,False,,WINDOWS XP
207042,56199,859400,Thin Clients,790,DELL EMC,True,65.0,False,,WINDOWS 7
207167,56223,860023,Laptops,790,DELL EMC,True,1.0,False,,WINDOWS XP
207172,56225,860061,Desktops,790,DELL EMC,True,180.0,False,,WINDOWS XP
207173,56225,860061,Laptops,790,DELL EMC,True,10.0,False,,Not Reported
207189,56229,860085,Laptops,790,DELL EMC,True,1.0,False,,Not Reported
207175,56225,860061,Desktops,790,DELL EMC,False,,True,10.0,Not Reported
207176,56226,860067,Desktops,790,DELL EMC,True,12.0,False,,WINDOWS XP
207177,56227,860070,Laptops,790,DELL EMC,True,25.0,False,,WINDOWS XP
207178,56227,860070,Desktops,790,DELL EMC,True,500.0,False,,WINDOWS 7
207179,56227,860070,Laptops,790,DELL EMC,False,,True,10.0,WINDOWS 7
207180,56227,860070,Desktops,790,DELL EMC,True,,False,,WINDOWS XP
207181,56227,860070,Laptops,790,DELL EMC,True,,False,,WINDOWS 7
207182,56228,860083,Desktops,790,DELL EMC,True,150.0,False,,WINDOWS XP
207183,56228,860083,Desktops,790,DELL EMC,False,,True,60.0,WINDOWS XP
207184,56228,860083,Laptops,790,DELL EMC,True,10.0,False,,WINDOWS XP
207185,56228,860083,Laptops,790,DELL EMC,False,,True,6.0,WINDOWS XP
207186,56229,860085,Desktops,790,DELL EMC,True,30.0,False,,WINDOWS XP
207120,56217,859714,Thin Clients,790,DELL EMC,False,,True,,Not Reported
207116,56217,859714,Thin Clients,790,DELL EMC,True,1050.0,False,,WINDOWS 7
207130,56220,859798,Desktops,790,DELL EMC,True,3728.0,False,,WINDOWS 7
207131,56220,859798,Desktops,790,DELL EMC,False,,True,300.0,WINDOWS 7
207132,56220,859798,Laptops,790,DELL EMC,True,300.0,False,,WINDOWS 7
207133,56220,859798,Laptops,790,DELL EMC,False,,True,25.0,WINDOWS 7
207122,56218,859778,Desktops,790,DELL EMC,True,122.0,False,,WINDOWS 2003
207199,56234,860119,Desktops,790,DELL EMC,True,6.0,False,,Not Reported
207195,56232,860098,Desktops,790,DELL EMC,True,400.0,False,,Not Reported
207196,56232,860098,Laptops,790,DELL EMC,True,50.0,False,,Not Reported
207207,56237,860148,Desktops,790,DELL EMC,True,50.0,False,,WINDOWS 2000
207202,56235,860124,Desktops,790,DELL EMC,True,1250.0,False,,WINDOWS XP
207203,56235,860124,Laptops,790,DELL EMC,True,100.0,False,,WINDOWS XP
207204,56235,860124,Thin Clients,790,DELL EMC,True,400.0,False,,WINDOWS XP
207205,56236,860136,Desktops,790,DELL EMC,True,650.0,False,,WINDOWS XP
207211,56237,860148,Thin Clients,790,DELL EMC,True,100.0,False,,WINDOWS XP
207216,56239,860172,Desktops,790,DELL EMC,True,1700.0,False,,Not Reported
207221,56240,860185,Desktops,790,DELL EMC,True,150.0,False,,Not Reported
207222,56240,860185,Laptops,790,DELL EMC,True,6.0,False,,Not Reported
207219,56239,860172,Desktops,790,DELL EMC,False,,True,,Not Reported
207225,56241,860193,Thin Clients,790,DELL EMC,True,10.0,False,,Not Reported
207227,56243,860217,Desktops,790,DELL EMC,True,130.0,False,,WINDOWS XP
207229,56243,860217,Laptops,790,DELL EMC,True,10.0,False,,WINDOWS XP
207259,56251,860323,Desktops,790,DELL EMC,True,40.0,False,,WINDOWS XP
207260,56251,860323,Laptops,790,DELL EMC,True,5.0,False,,WINDOWS XP
207261,56251,860323,Desktops,790,DELL EMC,True,150.0,False,,WINDOWS 7
207262,56251,860323,Desktops,790,DELL EMC,False,,True,15.0,WINDOWS 7
207263,56251,860323,Laptops,790,DELL EMC,True,15.0,False,,WINDOWS 7
207232,56244,860219,Desktops,790,DELL EMC,True,100.0,False,,WINDOWS 2000
207235,56245,860231,Thin Clients,790,DELL EMC,True,32.0,False,,LINUX
207236,56245,860231,Desktops,790,DELL EMC,True,60.0,False,,WINDOWS XP
207237,56245,860231,Desktops,790,DELL EMC,False,,True,30.0,WINDOWS XP
207242,56247,860272,Desktops,790,DELL EMC,True,2500.0,False,,WINDOWS XP
207243,56247,860272,Laptops,790,DELL EMC,True,1500.0,False,,WINDOWS XP
207247,56248,860283,Desktops,790,DELL EMC,True,500.0,False,,WINDOWS XP
207248,56248,860283,Laptops,790,DELL EMC,True,125.0,False,,WINDOWS 7
207250,56248,860283,Desktops,790,DELL EMC,False,,True,125.0,WINDOWS XP
207295,56260,860412,Laptops,790,DELL EMC,True,,False,,WINDOWS 2003
207296,56260,860412,Laptops,790,DELL EMC,False,,True,50.0,WINDOWS 2003
207333,56259,860509,Laptops,790,DELL EMC,True,5.0,False,,WINDOWS XP
207291,56260,860412,Desktops,790,DELL EMC,True,725.0,False,,WINDOWS XP
207289,56259,860403,Desktops,790,DELL EMC,False,,True,125.0,WINDOWS 7
207290,56259,860403,Laptops,790,DELL EMC,False,,True,30.0,WINDOWS 7
207331,56259,860509,Desktops,790,DELL EMC,True,15.0,False,,WINDOWS XP
207299,56263,860427,Desktops,790,DELL EMC,True,100.0,False,,WINDOWS 2003
207300,56263,860427,Laptops,790,DELL EMC,True,3.0,False,,WINDOWS 2003
207301,56264,860433,Laptops,790,DELL EMC,True,500.0,False,,WINDOWS 7
207304,56264,860434,Desktops,790,DELL EMC,True,,False,,Not Reported
207305,56264,860434,Laptops,790,DELL EMC,True,4.0,False,,Not Reported
207306,56265,860449,Desktops,790,DELL EMC,True,520.0,False,,WINDOWS XP
207307,56265,860449,Laptops,790,DELL EMC,True,24.0,False,,WINDOWS XP
207308,56265,860449,Desktops,790,DELL EMC,False,,True,,WINDOWS XP
207309,56265,860449,Laptops,790,DELL EMC,True,10.0,False,,WINDOWS 2003
207271,56254,860364,Desktops,790,DELL EMC,False,,True,50.0,WINDOWS XP
207269,56254,860364,Desktops,790,DELL EMC,True,150.0,False,,Not Reported
207283,56258,860387,Desktops,790,DELL EMC,True,950.0,False,,WINDOWS XP
207284,56258,860387,Laptops,790,DELL EMC,True,270.0,False,,WINDOWS XP
207285,56259,860403,Desktops,790,DELL EMC,True,600.0,False,,WINDOWS XP
207280,56256,860375,Desktops,790,DELL EMC,True,30.0,False,,Not Reported
207287,56259,860403,Laptops,790,DELL EMC,True,60.0,False,,WINDOWS XP
207335,56275,860521,Desktops,790,DELL EMC,True,30.0,False,,WINDOWS XP
207336,56275,860521,Laptops,790,DELL EMC,True,,False,,WINDOWS XP
207346,56279,860616,Desktops,790,DELL EMC,True,,False,,WINDOWS 7
207347,56279,860616,Laptops,790,DELL EMC,True,,False,,WINDOWS 7
