Id,SurveyId,HAEntityId,VendorId,VendorName,ProductId,ProductName,Type,NofDevices,ContractYear,ContractMonth,Qty
197734,57431,903673,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,2.0,2009.0,,
197735,57431,903673,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,5.0,2008.0,,
197736,57456,904064,7490,BECTON DICKINSON & COMPANY,7895,CAREFUSION/PYXIS MEDSTATION SYSTEM,ADM,,2010.0,,
197748,57200,894322,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,9.0,,,
197749,57200,894322,7490,BECTON DICKINSON & COMPANY,7056,CAREFUSION/PYXIS CII SAFE,ADM,1.0,,,
197750,57200,894322,7490,BECTON DICKINSON & COMPANY,7048,CAREFUSION/PYXIS ANESTHESIA SYSTEM,ADM,11.0,,,
197738,57531,904836,7490,BECTON DICKINSON & COMPANY,8427,CAREFUSION/PYXIS MEDSTATION 3500,ADM,7.0,2010.0,,
197677,58444,912910,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,2.0,,,
197659,58440,912450,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,5.0,,,
197660,58440,912448,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,1.0,,,
197633,58432,909673,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,,,,
197634,58432,909685,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,28.0,,,
197635,58432,909675,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,,,,
197636,58432,909704,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,9.0,,,
197637,58432,909735,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,,,,
197638,58432,909701,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,9.0,,,
197640,58432,909667,7490,BECTON DICKINSON & COMPANY,8427,CAREFUSION/PYXIS MEDSTATION 3500,ADM,,,,
197641,58432,909757,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,,,,
197642,58432,909657,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,,,,
197643,58432,909664,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,,,,
197644,58432,909665,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,,,,
197645,58432,909703,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,6.0,,,
197646,58432,909669,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,,,,
197647,58432,909699,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,,,,
197625,58432,909672,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,8.0,,,
197628,58432,909738,7490,BECTON DICKINSON & COMPANY,8427,CAREFUSION/PYXIS MEDSTATION 3500,ADM,2.0,,,
197616,58432,909753,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,25.0,,,
197617,58432,909728,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,,,,
197618,58432,909744,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,7.0,,,
197620,58432,909745,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,5.0,,,
197622,63448,909707,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,,,,
197611,58432,909771,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,4.0,,,
197612,58432,909702,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,3.0,,,
197605,58432,909661,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,43.0,2011.0,,
197607,58432,909718,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,7.0,2008.0,,
197608,58432,909700,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,,,,
197609,58432,909660,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,12.0,,,
197559,58432,909663,7490,BECTON DICKINSON & COMPANY,8427,CAREFUSION/PYXIS MEDSTATION 3500,ADM,70.0,,,
197562,58432,909765,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,30.0,,,
197567,58432,909726,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,,,,
197568,58432,909730,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,4.0,2004.0,,
197569,58432,909734,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,,,,
197570,58432,909731,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,,,,
197571,58432,909724,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,,2004.0,,
197572,58432,909727,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,1.0,2004.0,,
197573,58432,909725,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,,,,
197574,58432,909723,7490,BECTON DICKINSON & COMPANY,8427,CAREFUSION/PYXIS MEDSTATION 3500,ADM,,2009.0,,
197581,56820,909729,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,,,,
197582,56820,909729,7490,BECTON DICKINSON & COMPANY,7048,CAREFUSION/PYXIS ANESTHESIA SYSTEM,ADM,,,,
197583,56820,909729,7490,BECTON DICKINSON & COMPANY,7056,CAREFUSION/PYXIS CII SAFE,ADM,,,,
197584,58432,909747,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,,,,
197585,58432,909748,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,15.0,2007.0,,
197586,58432,909694,7490,BECTON DICKINSON & COMPANY,23786,CAREFUSION,ADM,,,,
197587,58432,909687,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,,,,
197588,58432,909684,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,30.0,,,
197589,58432,909690,7490,BECTON DICKINSON & COMPANY,23786,CAREFUSION,ADM,,,,
197590,58432,909732,7490,BECTON DICKINSON & COMPANY,8427,CAREFUSION/PYXIS MEDSTATION 3500,ADM,35.0,2011.0,,
197591,58432,909697,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,8.0,2003.0,,
197592,58432,909751,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,28.0,2004.0,,
197593,58432,909750,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,4.0,,,
197594,58432,909682,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,4.0,2013.0,,
197595,58432,909749,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,8.0,2013.0,,
197602,58432,909720,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,,,,
197486,57560,905223,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,1.0,,,
197483,57399,903350,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,4.0,,,
197484,57399,903350,7490,BECTON DICKINSON & COMPANY,17303,CAREFUSION/PHACTS/PYXIS PHARMOGISTICS,CAROUSEL,,,,
197480,57238,899982,7490,BECTON DICKINSON & COMPANY,7895,CAREFUSION/PYXIS MEDSTATION SYSTEM,ADM,18.0,2013.0,,
197481,57238,899981,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,30.0,,,
197472,57238,899979,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,45.0,,,
197476,57238,899978,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,30.0,,,
197500,58432,909655,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,40.0,2008.0,,
197502,58432,909658,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,23.0,,,
197491,57402,903414,7490,BECTON DICKINSON & COMPANY,7895,CAREFUSION/PYXIS MEDSTATION SYSTEM,ADM,,,,
197492,57094,887634,7490,BECTON DICKINSON & COMPANY,8427,CAREFUSION/PYXIS MEDSTATION 3500,ADM,,,,
197511,58432,909691,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,,,,
197506,58432,909674,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,,,,
197494,56100,912895,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,7.0,,,
197495,57192,913009,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,4.0,,,
197518,58432,909705,7490,BECTON DICKINSON & COMPANY,8427,CAREFUSION/PYXIS MEDSTATION 3500,ADM,,2007.0,,
197526,58432,909752,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,69.0,,,
197537,58432,909759,7490,BECTON DICKINSON & COMPANY,7048,CAREFUSION/PYXIS ANESTHESIA SYSTEM,ADM,20.0,2012.0,,
197538,58432,909759,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,65.0,2014.0,,
197543,58432,909706,7490,BECTON DICKINSON & COMPANY,8427,CAREFUSION/PYXIS MEDSTATION 3500,ADM,,2007.0,,
197377,57091,886581,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,,,,
197534,58432,909756,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,57.0,2012.0,,
197545,58432,909671,7490,BECTON DICKINSON & COMPANY,7895,CAREFUSION/PYXIS MEDSTATION SYSTEM,ADM,55.0,,,
197553,58432,909676,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,4.0,2012.0,,
197554,58432,909763,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,3.0,2012.0,,
197556,58432,909733,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,4.0,2010.0,,
197551,57400,903359,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,43.0,,,
197411,57311,900936,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,18.0,,,
197395,57227,897477,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,4.0,,,
197396,57271,900630,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,2.0,,,
197397,58433,911028,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,,,,
197392,57239,900214,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,,,,
197384,57313,901003,7490,BECTON DICKINSON & COMPANY,8427,CAREFUSION/PYXIS MEDSTATION 3500,ADM,5.0,2008.0,,
197417,57239,900211,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,,,,
197418,57239,900212,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,,,,
197419,57239,900213,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,,,,
197420,57239,900215,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,,,,
197421,57469,904158,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,4.0,,,
197413,57311,900938,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,,,,
197414,57311,900932,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,,,,
197415,57239,900210,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,,,,
197427,57243,900415,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,12.0,,,
197428,57298,900826,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,,,,
197401,57311,900934,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,24.0,,,
197402,57311,900935,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,,,,
197468,57347,901364,7490,BECTON DICKINSON & COMPANY,7895,CAREFUSION/PYXIS MEDSTATION SYSTEM,ADM,22.0,,,
197465,57332,901118,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,4.0,,,
197444,57285,900705,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,5.0,,,
197454,57253,900481,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,6.0,,,
197455,57339,901235,7490,BECTON DICKINSON & COMPANY,7895,CAREFUSION/PYXIS MEDSTATION SYSTEM,ADM,28.0,,,
197456,57339,901236,7490,BECTON DICKINSON & COMPANY,7895,CAREFUSION/PYXIS MEDSTATION SYSTEM,ADM,60.0,,,
197458,57273,900636,7490,BECTON DICKINSON & COMPANY,8427,CAREFUSION/PYXIS MEDSTATION 3500,ADM,28.0,,,
197459,58433,911029,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,,,,
197460,58433,911030,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,,,,
197461,58433,911027,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,,,,
197462,57356,901491,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,2.0,,,
197432,57383,901876,7490,BECTON DICKINSON & COMPANY,7895,CAREFUSION/PYXIS MEDSTATION SYSTEM,ADM,24.0,,,
197433,57383,901877,7490,BECTON DICKINSON & COMPANY,7895,CAREFUSION/PYXIS MEDSTATION SYSTEM,ADM,30.0,,,
197447,57378,901702,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,10.0,,,
197448,57378,901701,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,,,,
197449,57378,901704,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,9.0,,,
197450,57378,901703,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,,,,
197451,57378,901700,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,90.0,,,
197436,57373,901631,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,70.0,2012.0,,
197437,57373,901635,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,20.0,2016.0,,
197438,57373,901636,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,30.0,2012.0,,
197439,57373,901632,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,,2012.0,,
197440,57373,901633,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,,2012.0,,
197441,57373,901634,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,8.0,2012.0,,
197442,57348,901370,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,3.0,2010.0,,
197305,57192,892303,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,15.0,2006.0,,
197306,58434,911392,7490,BECTON DICKINSON & COMPANY,23786,CAREFUSION,ADM,,,,
197301,58434,911361,7490,BECTON DICKINSON & COMPANY,23786,CAREFUSION,ADM,,,,
197302,57184,892302,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,,,,
197299,58434,911430,7490,BECTON DICKINSON & COMPANY,23786,CAREFUSION,ADM,,,,
197280,57184,892314,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,,,,
197281,57184,892296,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,3.0,,,
197287,58434,911393,7490,BECTON DICKINSON & COMPANY,23786,CAREFUSION,ADM,,,,
197288,57184,892312,7490,BECTON DICKINSON & COMPANY,7895,CAREFUSION/PYXIS MEDSTATION SYSTEM,ADM,,,,
197289,57349,901378,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,3.0,2011.0,,
197290,57184,892310,7490,BECTON DICKINSON & COMPANY,7895,CAREFUSION/PYXIS MEDSTATION SYSTEM,ADM,10.0,,,
197291,57184,892327,7490,BECTON DICKINSON & COMPANY,7895,CAREFUSION/PYXIS MEDSTATION SYSTEM,ADM,21.0,,,
197292,57184,892298,7490,BECTON DICKINSON & COMPANY,7895,CAREFUSION/PYXIS MEDSTATION SYSTEM,ADM,16.0,,,
197293,57184,892299,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,9.0,,,
197294,57184,892300,7490,BECTON DICKINSON & COMPANY,7895,CAREFUSION/PYXIS MEDSTATION SYSTEM,ADM,,2004.0,,
197295,57184,892301,7490,BECTON DICKINSON & COMPANY,7895,CAREFUSION/PYXIS MEDSTATION SYSTEM,ADM,5.0,2004.0,,
197283,58434,911370,7490,BECTON DICKINSON & COMPANY,23786,CAREFUSION,ADM,25.0,,,
197284,57184,892297,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,10.0,2009.0,,
197276,57184,892324,7490,BECTON DICKINSON & COMPANY,7895,CAREFUSION/PYXIS MEDSTATION SYSTEM,ADM,8.0,,,
197269,58434,911316,7490,BECTON DICKINSON & COMPANY,23786,CAREFUSION,ADM,,,,
197270,58434,911369,7490,BECTON DICKINSON & COMPANY,23786,CAREFUSION,ADM,,,,
197271,57148,890412,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,20.0,2003.0,,
197272,57276,900668,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,4.0,,,
197262,58434,911391,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,,,,
197265,58434,911475,7490,BECTON DICKINSON & COMPANY,8427,CAREFUSION/PYXIS MEDSTATION 3500,ADM,26.0,,,
197259,58434,911330,7490,BECTON DICKINSON & COMPANY,23786,CAREFUSION,ADM,,,,
197257,57303,900848,7490,BECTON DICKINSON & COMPANY,8427,CAREFUSION/PYXIS MEDSTATION 3500,ADM,20.0,,,
197255,58434,911395,7490,BECTON DICKINSON & COMPANY,23786,CAREFUSION,ADM,,,,
197253,58434,911394,7490,BECTON DICKINSON & COMPANY,23786,CAREFUSION,ADM,,,,
197250,58434,911323,7490,BECTON DICKINSON & COMPANY,23786,CAREFUSION,ADM,45.0,,,
197218,57361,901515,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,4.0,,,
197240,57264,900581,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,12.0,,,
197238,57148,890418,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,,,,
197235,57148,890406,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,5.0,,,
197229,57148,890410,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,1.0,,,
197341,56734,876782,7490,BECTON DICKINSON & COMPANY,17303,CAREFUSION/PHACTS/PYXIS PHARMOGISTICS,CAROUSEL,,,,
197337,57184,892308,7490,BECTON DICKINSON & COMPANY,8427,CAREFUSION/PYXIS MEDSTATION 3500,ADM,13.0,,,
197335,57084,886488,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,3.0,,,
197327,57184,892317,7490,BECTON DICKINSON & COMPANY,7895,CAREFUSION/PYXIS MEDSTATION SYSTEM,ADM,,,,
197328,57184,892318,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,10.0,,,
197329,57192,892307,7490,BECTON DICKINSON & COMPANY,8427,CAREFUSION/PYXIS MEDSTATION 3500,ADM,10.0,,,
197330,57184,892309,7490,BECTON DICKINSON & COMPANY,7895,CAREFUSION/PYXIS MEDSTATION SYSTEM,ADM,15.0,,,
197331,57323,901071,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,5.0,,,
197332,57184,892315,7490,BECTON DICKINSON & COMPANY,7895,CAREFUSION/PYXIS MEDSTATION SYSTEM,ADM,3.0,,,
197333,57184,892316,7490,BECTON DICKINSON & COMPANY,7895,CAREFUSION/PYXIS MEDSTATION SYSTEM,ADM,30.0,,,
197308,58434,911428,7490,BECTON DICKINSON & COMPANY,23786,CAREFUSION,ADM,,,,
197309,57184,892311,7490,BECTON DICKINSON & COMPANY,8427,CAREFUSION/PYXIS MEDSTATION 3500,ADM,15.0,,,
197310,57372,901626,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,6.0,2014.0,,
197274,57223,897454,7490,BECTON DICKINSON & COMPANY,8427,CAREFUSION/PYXIS MEDSTATION 3500,ADM,,,,
197313,57184,892304,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,4.0,,,
197314,57184,892319,7490,BECTON DICKINSON & COMPANY,7895,CAREFUSION/PYXIS MEDSTATION SYSTEM,ADM,20.0,,,
197322,57251,900472,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,2.0,,,
197323,57184,892305,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,,,,
197324,57184,892306,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,8.0,,,
197317,56980,884488,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,,,,
197319,57184,892320,7490,BECTON DICKINSON & COMPANY,8427,CAREFUSION/PYXIS MEDSTATION 3500,ADM,6.0,,,
197320,57184,892328,7490,BECTON DICKINSON & COMPANY,7895,CAREFUSION/PYXIS MEDSTATION SYSTEM,ADM,28.0,,,
197388,57006,885085,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,,,,
197389,57353,901447,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,7.0,,,
197382,57314,901010,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,15.0,,,
197365,57175,912453,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,,,,
197366,57175,912449,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,,,,
197367,57355,901468,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,22.0,,,
197372,57325,901083,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,60.0,,,
197373,57278,900675,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,10.0,,,
197374,57346,901359,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,10.0,,,
197351,57310,900908,7490,BECTON DICKINSON & COMPANY,7525,CAREFUSION/PYXIS MEDSTATION 3000,ADM,8.0,,,
197354,56493,865251,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,7.0,2016.0,,
197344,57068,886040,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,3.0,,,
197347,57268,900607,7490,BECTON DICKINSON & COMPANY,7016,CAREFUSION/PYXIS STATION,ADM,3.0,,,
197360,57167,891049,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,11.0,2012.0,,
197361,57175,891148,7490,BECTON DICKINSON & COMPANY,7895,CAREFUSION/PYXIS MEDSTATION SYSTEM,ADM,,,,
197356,56493,865252,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,18.0,2016.0,,
196724,57179,891656,7490,BECTON DICKINSON & COMPANY,8427,CAREFUSION/PYXIS MEDSTATION 3500,ADM,35.0,,,
196725,57094,887649,7490,BECTON DICKINSON & COMPANY,7895,CAREFUSION/PYXIS MEDSTATION SYSTEM,ADM,,,,
196726,57092,886587,7490,BECTON DICKINSON & COMPANY,8968,CAREFUSION/PYXIS MEDSTATION 4000,ADM,,,,
196727,57179,891649,7490,BECTON DICKINSON & COMPANY,8427,CAREFUSION/PYXIS MEDSTATION 3500,ADM,4.0,,,
196728,57094,887630,7490,BECTON DICKINSON & COMPANY,8427,CAREFUSION/PYXIS MEDSTATION 3500,ADM,8.0,,,
196729,57180,887497,7490,BECTON DICKINSON & COMPANY,7035,CAREFUSION/PYXIS MEDSTATION RX 2000,ADM,15.0,,,
196730,57094,887549,7490,BECTON DICKINSON & COMPANY,23786,CAREFUSION,ADM,,,,
